"'DateTime","'High","'Moderately High","'Normal","'Moderately Low","'Low","'Very Low","'2024/2025","'2025/2026"
"'2026-07-15 00:00:00",96.8,89.2,86.87599999999999,81.75399999999999,73.66,66.988
"'2026-07-16 00:00:00",,,,,,,96.78313477952192
"'2026-07-23 00:00:00",,,,,,,96.70904784710805
"'2026-07-30 00:00:00",,,,,,,96.59749596783509
"'2026-08-06 00:00:00",,,,,,,96.53480462342422
"'2026-08-13 00:00:00",,,,,,,96.52284706121836
"'2026-08-15 00:00:00",96.64,88.98499999999999,85.64,81.19,71.825,65.50999999999999
"'2026-08-20 00:00:00",,,,,,,96.34076741948316
"'2026-08-27 00:00:00",,,,,,,96.01897474675258
"'2026-09-03 00:00:00",,,,,,,95.59718188669727
"'2026-09-10 00:00:00",,,,,,,94.9998657506071
"'2026-09-15 00:00:00",95.8,89.375,83.08,78.764,69.43,64.109
"'2026-09-17 00:00:00",,,,,,,94.348069337626
"'2026-09-24 00:00:00",,,,,,,93.77913289878158
