datetime,high,moderately_high,normal,moderately_low,low,very_low,2024_2025,2025_2026
2024-06-13,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,94.90248810956248,85.7664110516598
2024-06-15,95.6,89.2475,86.618,79.77,75.07,67.828,85.97902462508516,91.37486676528275
2024-06-20,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,95.14566683546708,85.73256771633041
2024-06-27,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,95.00223853057484,85.52304500102093
2024-07-04,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,94.90292520060918,85.28601677055904
2024-07-11,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,94.6433243396647,85.25632580017322
2024-07-15,95.0,88.595,86.67,80.09800000000003,73.325,66.764,85.97902462508516,91.37486676528275
2024-07-18,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,94.34082611456655,85.18089637383024
2024-07-25,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,94.1485060540232,84.79859781192222
2024-08-01,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,94.13885883020698,84.32416670152988
2024-08-08,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.84975432361098,83.90334168593509
2024-08-15,94.16,87.265,85.264,79.72000000000006,71.465,65.412,93.5239653898821,83.41423680468961
2024-08-22,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,92.947629624033,82.77330522629765
2024-08-29,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,92.4577442230613,82.13989785806655
2024-09-05,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,91.882532405618,81.37910967051452
2024-09-12,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,91.26957465421415,80.55079091624899
2024-09-15,93.7,86.0675,82.476,77.63600000000002,69.14500000000001,64.036,85.97902462508516,91.37486676528275
2024-09-19,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,90.59907698859256,79.97929437270255
2024-09-26,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,90.26954156017776,79.78154189486462
2024-10-03,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,89.91022149900999,79.4971829482041
2024-10-10,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,90.2558044129961,78.76102796321193
2024-10-15,90.99,85.45,79.93599999999999,74.678,65.4,61.36,85.97902462508516,91.37486676528275
2024-10-17,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,88.39164231965468,77.49090382311051
2024-10-24,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,88.17418952392669,76.67885109993962
2024-10-31,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,87.28932992069296,76.66673743378853
2024-11-07,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,87.02464007113345,76.383658539479
2024-11-14,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,86.86407155305317,76.31363030964154
2024-11-15,97.01,84.87,78.364,73.78200000000001,62.545,58.739,85.97902462508516,91.37486676528275
2024-11-21,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,86.72470195073734,76.51294382693192
2024-11-28,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,86.1943544071578,76.17732034465253
2024-12-05,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,85.35476494804549,75.45459029895156
2024-12-12,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,85.13653163259126,74.59039885806843
2024-12-15,98.3,85.47999999999999,81.33,75.0,60.505,58.148,85.97902462508516,91.37486676528275
2024-12-19,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,85.93515941647097,73.9474067075992
2024-12-26,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,86.73734637030228,73.73238913341704
2025-01-02,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,89.93775823495143,73.98430968025542
2025-01-09,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,91.24793864740305,76.756434760727
2025-01-15,97.4,87.8625,83.768,79.09400000000002,62.0925,58.476,85.97902462508516,91.37486676528275
2025-01-16,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,92.80323347468024,80.6892551156824
2025-01-23,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,92.17107493801112,81.65179204207065
2025-01-30,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,91.35824169511402,81.05072941129457
2025-02-06,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,90.94013288816652,80.62959218780928
2025-02-13,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,90.51674776786967,80.84651423012345
2025-02-15,99.9,89.485,86.21799999999999,82.136,64.825,59.472,85.97902462508516,91.37486676528275
2025-02-20,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,89.76738638910969,83.12731775332705
2025-02-27,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,89.11125028645074,86.33487917866846
2025-03-06,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,88.08973728954848,87.81739834667191
2025-03-13,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,87.0727825278474,88.85261726996679
2025-03-15,96.67,90.455,86.96,83.69,74.195,64.755,85.97902462508516,91.37486676528275
2025-03-20,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,86.26850378114976,89.93625963707707
2025-03-27,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,85.64702275433548,91.96954474469824
2025-04-03,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,85.34852079023565,94.35893417221511
2025-04-10,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,85.69347928844076,96.1337423672976
2025-04-15,100.9,90.515,87.478,82.632,78.375,67.99,85.97902462508516,91.37486676528275
2025-04-17,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,86.88345966305276,97.25391305759548
2025-04-24,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,87.37809062395996,99.25179379043485
2025-05-01,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,87.16488385554267,99.8761159090526
2025-05-08,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,86.68807996518257,97.73171601320514
2025-05-15,99.87,90.475,87.2,81.29,76.7,69.19,86.24309005886369,96.4542237668881
2025-05-22,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,85.7929175015626,96.09256214654164
2025-05-29,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,85.38223924240883,95.9654935351112
2025-06-05,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,85.29697526751534,95.89318618767317
2025-06-12,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,85.76100985515428,95.9829147354007
2025-06-15,96.4,89.57,86.96,79.8,75.285,67.869,85.97902462508516,91.37486676528275
2025-06-19,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,85.75105042344757,96.15837556985744
2025-06-26,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,85.56822148277519,96.30498839523273
2025-07-03,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,85.30478046477764,96.48719292012412
2025-07-10,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,85.24118371748433,96.68104279933088
2025-07-15,96.8,89.02250000000001,86.8,81.39,73.6325,66.91499999999999,85.97902462508516,91.37486676528275
2025-07-17,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,85.22622895952975,96.77489249121292
2025-07-24,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,84.86559762522191,96.69259449127912
2025-07-31,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,84.39297732059443,96.58288463856005
2025-08-07,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,83.95185879211763,96.54001849519544
2025-08-14,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,83.51255106940569,96.50383360068736
2025-08-15,96.64,88.98499999999999,85.64,81.19,71.825,65.50999999999999,85.97902462508516,91.37486676528275
2025-08-21,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,82.85585299254386,96.29721441875944
2025-08-28,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,82.24095955221897,95.96692969140749
2025-09-04,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,81.49793599363596,95.51641370542686
2025-09-11,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,80.6684620701756,94.90311252534347
2025-09-15,95.8,89.375,83.08,78.764,69.43,64.109,85.97902462508516,91.37486676528275
2025-09-18,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,80.01288794171954,94.26408541508351
2025-09-25,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,79.80267836905097,93.70467131689912
2025-10-02,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,79.56377689124614,93.41463018663164
2025-10-09,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,78.91763144108293,93.40760550909556
2025-10-15,93.5,86.555,80.77,75.19,65.9325,61.44,85.97902462508516,91.37486676528275
2025-10-16,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,77.70548430624598,93.1829407110972
2025-10-23,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,76.66342803014929,92.66895286097946
2025-10-30,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,76.69137063634838,92.1451304623112
2025-11-06,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,76.44519471469506,91.58103324576943
2025-11-13,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,76.25493522622897,91.7958010536392
2025-11-15,97.01,85.6,78.822,74.0,62.645,58.769,85.97902462508516,91.37486676528275
2025-11-20,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,76.52477650598159,92.79392967954358
2025-11-27,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,76.27341793334612,93.63423721680404
2025-12-04,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,75.56735978899742,94.4382974179783
2025-12-11,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,74.72811375856465,94.34213738770664
2025-12-15,98.3,85.75500000000001,81.61,75.8,60.985,58.19,85.97902462508516,91.37486676528275
2025-12-18,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,73.97812796402367,94.37697978828558
2025-12-25,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,73.7631103898415,94.73383340711848
2026-01-01,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,73.85939530326938,95.02499848579174
2026-01-08,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,75.99895597681419,94.68022731232092
2026-01-15,97.4,89.035,83.882,80.23,62.81,58.512,80.38828670924765,93.9214684760571
2026-01-22,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,81.7322167946615,93.43867019419956
2026-01-29,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,81.1438298042394,92.90938415744768
2026-02-05,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,80.6458269981149,92.63991752716365
2026-02-12,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,80.75257087587427,93.68056886775312
2026-02-15,99.9,89.735,86.39000000000001,82.468,65.15,59.666,85.97902462508516,91.37486676528275
2026-02-19,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,82.49228690406538,95.05094296149166
2026-02-26,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,86.11239983590355,95.39196764027658
2026-03-05,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,87.61986441435732,96.14772928079168
2026-03-12,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,88.77094368581396,95.9654935351112
2026-03-15,96.67,91.03,87.628,84.094,74.41,64.8,85.97902462508516,91.37486676528275
2026-03-19,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,89.68393321998106,95.2126978695558
2026-03-26,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,91.62820785802283,95.0263097589318
2026-04-02,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,94.01759728553972,95.3347399339493
2026-04-09,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,95.9972450775743,94.6687380619508
2026-04-15,100.9,91.0,88.428,83.09,78.5925,68.067,85.97902462508516,91.37486676528275
2026-04-16,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,97.06249839993455,94.58235013865152
2026-04-23,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,98.84105308970294,95.3128541608258
2026-04-30,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,100.2156732107522,95.9683346269147
2026-05-07,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,97.99375209569548,98.52138343062772
2026-05-14,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,96.53065225848069,100.84598972086742
2026-05-15,101.7,91.2,88.082,82.012,76.87,69.32400000000001,85.97902462508516,91.37486676528275
2026-05-21,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,96.11120095760404,98.9898201495226
2026-05-28,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,95.9829771769788,97.54791922807225
2026-06-04,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,95.8939667073994,97.102086360449
2026-06-11,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,95.9519749334529,97.19874592334548
2026-06-15,97.3,89.855,88.078,80.09,75.47,67.899,85.97902462508516,91.37486676528275
2026-06-18,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,96.14114169430228,96.94716880518664
2026-06-25,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,96.27910636111088,96.6613424814408
2026-07-02,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,96.46096745732274,96.40233481548826
2026-07-09,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,96.65141427052312,96.19150082703872
2026-07-15,96.8,89.2,86.87599999999999,81.75399999999999,73.66,66.988,85.97902462508516,91.37486676528275
2026-07-16,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,96.78313477952192,91.37486676528275
2026-07-23,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,96.70904784710804,91.37486676528275
2026-07-30,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,96.59749596783509,91.37486676528275
2026-08-06,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,96.53480462342422,91.37486676528275
2026-08-13,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,96.52284706121836,91.37486676528275
2026-08-15,96.64,88.98499999999999,85.64,81.19,71.825,65.50999999999999,85.97902462508516,91.37486676528275
2026-08-20,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,96.34076741948316,91.37486676528275
2026-08-27,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,96.01897474675258,91.37486676528275
2026-09-03,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,95.59718188669729,91.37486676528275
2026-09-10,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,94.9998657506071,91.37486676528275
2026-09-15,95.8,89.375,83.08,78.764,69.43,64.109,85.97902462508516,91.37486676528275
2026-09-17,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,94.348069337626,91.37486676528275
2026-09-24,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.77913289878158,91.37486676528275
